138|511
138|512
138|513
139|515
139|516
139|517
139|518
141|103
141|520
141|9
141|521
143|523
143|55
143|524
143|525
144|527
144|528
144|529
144|530
145|532
145|533
145|534
145|535
146|537
146|538
146|539
146|540
147|542
147|543
147|544
147|545
148|547
148|82
148|83
148|548
149|550
149|551
149|552
149|553
150|63
150|3
150|555
150|556
151|558
151|446
151|559
151|560
152|369
152|562
152|563
152|564
153|93
153|566
153|29
153|567
154|569
154|570
154|571
154|572
155|574
155|575
155|576
156|54
156|578
156|579
156|580
158|582
158|411
158|583
158|135
159|300
159|391
159|585
159|586
160|430
160|588
160|589
160|590
161|592
161|138
161|103
161|593
162|595
162|596
162|597
162|598
163|112
163|599
163|600
163|601
164|603
164|604
164|593
164|605
165|607
165|608
165|609
165|145
166|611
166|612
166|613
166|614
167|616
167|617
167|618
167|619
168|621
168|622
168|623
168|36
169|625
169|477
169|626
169|627
170|629
170|630
170|631
170|632
171|634
171|635
171|636
171|60
172|638
172|639
172|640
172|641
173|643
173|500
173|114
173|644
174|646
174|647
174|648
174|649
175|651
175|652
175|653
175|654
176|656
176|108
176|657
176|658
177|660
177|661
177|662
177|50
178|664
178|665
178|666
178|667
179|669
179|630
179|670
179|671
180|673
180|674
180|675
180|676
181|678
181|679
181|680
181|681
182|683
182|684
182|685
182|686
183|688
183|689
183|690
183|691
184|693
184|694
184|695
184|553
185|697
185|698
185|699
185|277
186|324
186|82
186|413
186|115
188|702
188|703
188|369
188|704
190|706
190|707
190|115
190|708
191|710
191|711
191|712
191|346
193|715
193|716
193|717
193|718
194|719
194|720
194|300
194|721
195|710
195|723
195|380
195|512
196|725
196|726
196|727
196|728
196|729
197|731
197|710
197|732
197|733
198|735
198|604
198|17
198|302
200|737
200|738
200|739
200|740
201|742
201|743
201|744
201|292
202|542
202|195
202|746
202|747
203|749
203|99
203|744
203|750
204|752
204|753
204|754
204|755
205|73
205|756
205|586
205|757
207|760
207|761
207|640
207|762
208|764
208|765
208|763
208|766
209|768
209|104
209|769
209|770
210|353
210|558
210|772
210|644
211|773
211|75
211|124
211|774
215|776
215|777
215|778
215|779
216|781
216|420
216|782
216|783
217|674
217|785
217|786
217|178
218|788
218|671
218|683
218|789
219|791
219|38
219|792
219|793
220|795
220|796
220|797
220|798
222|670
222|800
222|801
222|802
224|804
224|367
224|361
224|805
225|53
225|807
225|356
225|346
226|809
226|810
226|811
226|812
227|813
227|814
227|99
227|815
228|817
228|818
228|301
228|819
229|726
229|821
229|822
229|110
231|93
231|824
231|825
231|389
233|827
233|828
233|829
233|830
234|832
234|833
234|834
234|134
235|367
235|836
235|575
235|461
236|838
236|839
236|840
236|841
237|842
237|843
237|844
237|845
238|847
238|629
238|848
238|849
239|64
239|851
239|852
239|853
240|118
240|855
240|856
240|178
241|609
241|75
241|703
241|819
242|859
242|234
242|860
242|861
243|863
243|864
243|865
243|866
243|867
244|868
244|869
244|870
244|871
245|873
245|874
245|875
245|876
246|878
246|879
246|880
246|881
247|883
247|884
247|885
247|85
249|887
249|711
249|888
249|889
251|891
251|199
251|892
251|893
252|895
252|13
252|160
252|841
254|897
254|898
254|375
254|899
256|102
256|74
256|901
256|84
257|621
257|128
257|903
257|904
258|906
258|907
258|908
258|909
259|122
259|490
259|609
259|910
261|219
261|912
261|392
261|206
262|914
262|915
262|916
262|917
263|919
263|920
263|921
263|922
264|924
264|925
264|926
264|927
266|70
266|143
266|732
266|36
268|445
268|559
268|740
268|930
270|932
270|933
270|56
270|934
271|936
271|937
271|470
271|560
272|939
272|940
272|941
272|942
274|944
274|41
274|945
274|946
275|948
275|949
275|22
275|950
276|952
276|69
276|953
276|133
277|955
277|818
277|785
277|685
278|112
278|957
278|958
278|461
279|960
279|961
279|962
279|963
280|63
280|711
280|320
280|618
281|966
281|145
281|133
281|967
282|969
282|446
282|252
282|970
284|973
284|974
284|975
284|976
285|978
285|979
285|980
285|981
286|983
286|984
286|985
286|986
287|988
287|989
287|990
287|991
288|98
288|993
288|994
288|302
289|599
289|186
289|996
289|997
290|999
290|1000
290|1001
290|1002
291|706
291|612
291|1004
291|1005
292|1007
292|1008
292|1009
292|71
292|221
294|728
294|220
294|340
294|997
295|304
295|749
295|1012
295|400
296|559
296|104
296|1013
296|1014
297|1016
297|382
297|139
297|1017
299|1018
299|1019
299|1020
299|1021
300|735
300|1023
300|1024
300|586
301|1026
302|1028
302|1029
302|1030
302|1031
303|1033
303|542
303|103
303|80
304|1035
304|1036
304|204
304|115
310|1038
310|1039
310|59
310|1040
311|1042
311|1043
311|811
311|1044
312|1046
312|1047
312|1048
312|991
313|1050
313|1051
313|1052
313|1053
314|1055
314|1056
314|1057
314|1058
315|114
315|1060
315|79
315|80
316|1062
316|1063
316|1064
316|351
317|2
317|360
317|1066
317|1067
318|1008
318|1069
318|160
318|1070
319|1072
319|1073
319|1074
319|1075
320|1077
320|1078
320|1079
320|1080
324|1033
324|1082
324|1083
324|1084
327|1086
327|638
327|1087
327|1088
329|1090
329|1091
329|1092
329|1093
330|1095
330|1096
330|1097
330|1098
331|1100
331|1101
331|1102
331|1103
332|1105
332|1106
332|171
332|1107
333|731
333|363
333|364
333|1109
334|1111
334|1112
334|1113
334|1114
336|1116
336|1117
336|384
336|1118
337|367
337|542
337|302
337|120
338|1033
338|1119
338|593
338|770
339|440
339|1121
339|411
339|277
340|763
340|1123
340|1124
340|245
341|1126
341|1127
341|1128
341|1129
342|1131
342|1132
342|1133
342|1134
343|1136
343|1137
343|1138
343|1139
344|93
344|1141
344|1142
344|1143
345|1131
345|1145
345|1146
345|153
346|1147
346|1148
346|1149
346|1150
347|416
347|82
347|1151
347|1152
348|1153
348|404
348|1154
348|1155
349|1100
349|599
349|33
349|1157
350|566
350|949
350|789
350|163
351|417
351|683
351|1159
351|1160
352|1161
352|391
352|1162
352|1163
353|588
353|1161
353|1165
353|1166
354|1168
354|566
354|1169
354|1170
355|1172
355|325
355|134
355|685
356|3
356|556
356|1174
356|341
357|92
357|1175
357|82
357|1176
358|1178
358|1179
358|1180
358|1181
359|1183
359|1184
359|1185
359|1186
360|897
360|1187
360|1188
360|380
361|122
361|1190
361|66
361|1191
362|1193
362|1194
362|194
362|1195
364|1197
364|1198
364|64
364|1199
365|1201
365|640
365|1202
365|66
367|93
367|1204
367|1205
367|61
368|1206
368|208
368|607
368|252
369|1198
369|1121
369|1208
369|244
370|1209
370|59
370|1210
370|1211
371|710
371|1212
371|1213
371|997
372|776
372|1214
372|1215
372|206
373|1216
373|122
373|1217
373|1218
374|1220
374|1221
374|7
374|365
375|1223
375|1224
375|1225
375|163
376|63
376|742
376|937
376|1227
376|426
377|1229
377|1117
377|640
377|277
378|1212
378|1106
378|1231
378|76
379|1232
379|71
379|45
379|1233
380|324
380|555
380|901
380|1235
381|464
381|204
381|1159
381|841
382|1237
382|1238
382|339
382|1239
382|1064
383|1240
383|763
383|103
383|723
385|773
385|378
385|1242
385|1243
386|1245
386|1147
386|1246
386|1247
387|368
387|1248
387|1249
387|1250
389|1253
389|1254
389|1255
389|1256
391|1258
391|384
391|1017
391|1249
392|1260
392|1261
392|1262
392|1263
393|1265
393|1266
393|45
393|1267
394|1269
394|1270
394|1205
394|25
396|218
396|1273
396|1274
396|1275
397|1277
397|1278
397|1279
397|1280
398|1282
398|1283
398|1284
398|1285
399|1287
399|1288
399|107
399|1012
401|1290
401|1291
401|962
401|1292
402|1293
402|1294
402|1295
402|1169
402|1296
405|199
405|1299
405|1015
405|1300
407|1301
407|194
407|1302
407|1303
408|1305
408|1306
408|1187
408|1307
409|1309
409|1310
409|1311
409|1312
410|1266
410|1038
410|413
410|340
412|1314
412|1315
412|141
412|206
413|656
413|363
413|1317
413|420
414|63
414|1319
414|1320
414|1321
415|264
415|1322
415|1323
415|134
416|671
416|757
416|321
416|146
417|1325
417|1326
417|1327
417|976
418|1018
418|1329
418|9
418|1330
419|1331
419|1332
419|5
419|1012
419|1333
420|1335
420|383
420|1336
420|1337
421|48
421|1339
421|1340
421|195
422|707
422|732
422|1341
422|146
423|353
423|1343
423|566
423|1344
424|897
424|1345
424|785
424|1346
425|44
425|566
425|560
425|1307
426|1348
426|1349
426|1350
426|1351
427|555
427|124
427|1353
427|1354
428|1355
428|625
428|27
428|220
429|1357
429|646
429|1358
429|1359
429|1360
430|1362
430|1363
430|465
430|1270
431|749
431|291
431|161
431|1365
432|842
432|1367
432|1052
432|1368
433|1370
433|181
433|1371
433|89
434|1372
434|1373
434|114
434|1374
435|832
435|1376
435|1377
435|1378
436|1380
436|145
436|1381
436|1382
437|944
437|1384
437|1052
437|521
438|98
438|588
438|818
438|1386
439|300
439|1387
439|1388
439|90
440|1389
440|839
440|74
440|110
441|1390
441|1273
441|1246
441|1391
442|940
442|99
442|114
442|277
444|1395
444|544
444|1396
444|1397
445|643
445|1354
445|205
445|1143
447|143
447|411
447|1399
447|150
448|353
448|148
448|1191
448|888
450|1402
450|1317
450|78
450|740
451|1404
451|723
451|899
451|841
452|1406
452|958
452|1407
452|970
453|1408
453|1409
453|1410
453|1411
454|1412
454|103
454|1413
454|1414
455|477
455|626
455|1416
455|1087
456|719
456|609
456|1418
456|1419
457|33
457|566
457|115
457|1420
458|710
458|103
458|373
458|1421
459|343
459|727
459|79
459|1422
460|1220
460|1423
460|1188
460|267
461|1425
461|1426
461|1427
461|1428
462|621
462|1430
462|1372
462|1431
463|1433
463|538
463|1155
463|1434
464|1435
464|119
464|1436
464|1437
465|1438
465|1439
465|893
465|1440
466|1343
466|491
466|1442
466|89
467|1444
467|834
467|1445
467|844
469|608
469|1213
469|206
469|426
470|1448
470|1449
470|1450
470|1451
471|253
471|966
471|160
471|244
472|1454
472|897
472|1455
472|46
473|1457
473|473
473|647
473|1087
474|423
474|379
474|818
474|105
475|1460
475|1461
475|1462
475|84
476|1117
476|191
476|1464
476|1465
478|1466
478|78
478|320
478|1467
479|1147
479|1322
479|936
479|276
480|955
480|118
480|194
480|1469
481|1471
481|143
481|1472
481|302
482|1030
482|703
482|1474
482|778
483|629
483|887
483|1476
483|1477
484|1478
484|1479
484|1336
484|1480
485|228
485|1481
485|1482
485|286
485|901
486|54
486|520
486|1484
486|1485
487|936
487|1486
487|1487
487|1488
488|608
488|892
488|1490
488|1491
489|1423
489|534
489|683
489|1492
490|343
490|411
490|567
490|1493
491|208
491|1224
491|1494
491|1495
492|1496
492|227
492|1114
492|24
493|191
493|1497
493|1498
493|1499
494|749
494|1063
494|754
494|470
496|1501
496|1502
497|127
497|393
497|1503
497|640
497|1504
498|623
498|1505
498|203
498|1506
499|386
499|1508
499|789
499|563
500|49
500|1509
500|9
500|261
501|1511
501|195
501|1512
501|1513
502|248
502|1395
502|1514
502|1515
503|1517
503|331
503|1518
503|1519
504|1520
504|119
504|417
504|821
505|358
505|1521
505|1123
505|1522
507|763
507|423
507|1523
507|1469
508|3
508|1525
508|593
508|1526
509|300
509|194
509|109
509|1528
510|1312
510|1097
510|1529
510|1530
511|1404
511|1178
511|149
511|470
513|1532
513|1533
513|1534
513|321
514|276
514|221
514|1535
514|1518
515|1536
515|70
515|1106
515|84
516|1538
516|102
516|1539
516|1341
517|621
517|300
517|99
517|201
518|1198
518|404
518|70
518|66
520|1193
520|123
520|1542
520|61
521|711
521|302
521|1506
521|563
522|1033
522|1545
522|1546
522|1547
523|1549
523|1550
523|1551
523|1552
524|1553
524|1532
524|1554
524|1555
525|764
525|386
525|1557
525|1558
527|735
527|726
527|446
527|356
528|1454
528|1317
528|1559
528|521
529|726
529|843
529|1561
529|1562
530|978
530|1508
530|1564
530|1565
530|1566
531|1567
531|1568
531|1569
531|1570
532|630
532|374
532|1360
532|1572
533|343
533|440
533|892
533|1365
534|1574
534|70
534|1575
534|1576
534|1577
535|1579
535|848
535|12
535|757
536|219
536|22
536|590
536|1581
537|82
537|194
537|1242
537|460
538|187
538|534
538|807
538|750
539|3
539|1582
539|411
539|841
540|304
540|1583
540|80
540|196
541|33
541|1584
541|962
541|1143
542|647
542|1586
542|1587
542|1588
543|949
543|1589
543|1014
543|819
544|1323
544|604
544|145
544|461
546|1229
546|65
546|749
546|392
547|813
547|368
547|1584
547|638
548|1594
548|306
548|1442
548|1595
550|1597
550|218
550|1598
550|1599
551|1601
551|1602
551|1603
551|1581
552|670
552|1604
552|1442
552|1386
553|1606
553|29
553|555
553|1063
554|643
554|219
554|1508
554|1608
555|1229
555|29
555|320
555|575
556|1610
556|1611
556|1612
556|1613
557|1615
557|1616
557|1617
557|1618
558|1220
558|1620
558|1621
558|1622
559|1624
559|1625
559|1626
559|1627
560|1584
560|1629
560|770
560|1630
562|1632
562|1633
562|1634
562|1485
563|1636
563|1637
563|1638
563|1639
564|1583
564|1640
564|107
564|1012
566|1642
566|703
566|1643
566|789
567|1645
567|416
567|1467
567|1646
568|1648
568|1649
568|1650
568|1651
569|1653
569|1654
569|1655
569|1656
572|1658
572|1659
572|474
572|1660
574|1662
574|1663
574|1664
574|1665
575|1666
575|1667
575|1668
575|1669
576|1671
576|1672
576|1673
576|1674
577|737
577|1676
577|1677
577|1159
579|1679
579|1680
579|234
579|1681
580|185
580|839
580|1683
580|1684
581|1686
585|1688
585|1689
585|1690
585|1691
586|1220
586|1692
586|78
586|1368
587|1694
587|1695
587|1696
587|1697
587|744
588|1699
588|1700
588|9
588|1701
589|445
589|1702
589|901
589|1703
590|763
590|1704
590|607
590|1346
591|1706
591|1707
591|1708
591|1709
592|1212
592|339
592|1169
592|1422
593|1710
593|1711
593|70
593|252
595|1713
595|1714
595|1715
595|1716
596|1718
597|358
597|1719
597|623
597|380
599|1721
599|1722
599|1723
599|1724
600|957
600|1726
600|795
600|1727
602|1729
602|1730
602|1731
602|1732
603|75
603|1734
603|1735
603|1215
605|299
605|1737
605|141
605|1738
606|1740
606|1741
606|1742
606|1743
607|1482
607|1745
607|1746
607|1103
608|656
608|1747
608|1748
608|576
609|54
609|1750
609|1751
609|261
611|1754
611|1755
611|1756
611|1757
611|1758
612|1179
612|1760
612|1132
612|899
613|1762
613|1763
613|1764
613|1528
614|1766
614|1767
614|1768
614|1769
616|1771
616|1772
616|1773
616|1774
618|112
618|133
618|739
618|403
619|1777
619|1778
619|1779
619|1780
624|1782
624|1783
624|1387
624|1784
625|1786
625|1787
625|1788
625|1789
626|1790
626|533
626|1530
626|1791
627|1793
627|1794
627|1795
627|388
628|623
628|1797
628|1798
628|590
629|1800
629|1801
629|1802
629|216
630|1229
630|1804
630|1805
630|1806
631|1721
631|863
631|1442
631|1493
633|1809
633|1810
633|1811
633|1812
634|1287
634|1814
634|683
634|1815
635|1817
635|710
635|181
635|1818
636|1820
636|1821
636|1822
636|1823
637|832
637|1825
637|22
637|267
638|1827
638|1828
638|1829
638|392
639|584
639|1830
639|1831
639|1832
640|220
640|1028
640|1834
640|80
642|1836
642|1837
642|1838
642|1839
643|1841
643|1842
643|1843
643|1844
644|1846
644|1847
644|1848
644|1849
645|1030
645|1851
645|926
645|1852
647|1853
647|1854
647|593
647|841
648|1412
648|213
648|1855
648|926
650|1008
650|1857
650|750
650|1858
650|341
651|1860
651|1861
651|1862
651|1863
653|1866
653|723
653|195
653|641
654|1868
654|1869
654|1870
654|1871
655|1873
655|1874
655|1875
655|1876
656|1323
656|180
656|255
656|74
656|1877
657|1879
657|1880
657|1881
657|1882
658|1884
658|1885
658|1886
658|1887
660|1888
660|70
660|1889
660|1890
661|92
661|264
661|1891
661|1892
662|1893
662|623
662|1894
662|1797
662|1895
663|1897
663|1898
663|1899
663|1900
664|1901
664|1902
664|220
664|1903
665|213
665|1554
665|1905
665|1906
665|1907
668|1909
668|1910
668|1911
668|1912
671|1914
671|1913
671|1915
671|1916
673|1918
673|1919
673|1920
673|1832
674|1922
674|1923
674|1924
674|1925
675|1927
675|1928
675|649
675|1929
675|1930
676|1932
676|1933
676|1934
676|1935
679|1936
679|773
679|1937
679|1938
684|1940
684|1941
684|1942
684|1943
687|1945
687|194
687|1075
687|774
688|1946
688|1557
688|276
688|417
691|1317
691|1947
691|1360
691|1948
692|1950
692|1951
692|1070
692|1015
694|1583
694|1953
694|1954
694|1955
695|1957
695|1520
695|1740
695|178
696|1959
696|1960
696|1014
696|1961
697|1046
697|391
697|640
697|1795
699|1964
699|1965
699|1966
699|1967
700|1969
700|1970
700|1971
700|1834
701|1973
701|1974
701|1975
701|1976
701|1977
702|1979
702|1980
702|1981
702|512
703|1983
703|817
703|1984
703|206
705|1986
705|1987
705|1132
705|1133
706|1989
706|1990
706|326
706|1991
707|727
707|897
707|220
707|133
708|1992
708|1993
708|1215
708|1397
709|1995
709|1996
709|600
709|1997
710|832
710|1368
710|1999
710|2000
711|2002
711|2003
711|1486
711|1123
712|978
712|559
712|36
712|2005
713|112
713|2007
713|1180
713|2008
714|367
714|2010
714|119
714|1166
716|2012
716|2013
716|2014
716|2015
717|2016
719|2017
719|1212
719|757
719|2018
723|2020
723|2021
723|2022
723|1887
724|2023
724|2024
724|2025
724|2026
725|2027
725|118
725|609
726|1121
726|1023
726|1734
726|80
728|2029
728|1828
728|1504
728|2030
729|2032
729|2033
729|2034
729|2035
731|343
731|2037
731|770
731|321
732|2039
732|2040
732|2041
732|2042
733|122
733|621
733|69
733|2043
736|1193
736|555
736|2044
736|910
737|1000
737|2046
737|2047
737|2048
739|2050
739|1838
739|2051
739|2052
742|2054
742|2055
742|843
742|2056
743|253
743|59
743|1225
743|2058
746|2060
746|2061
746|2062
746|2063
747|324
747|1666
747|2064
747|2065
748|2067
748|2068
748|1442
748|258
749|2070
749|2071
749|2072
749|2073
751|2075
751|2076
751|2077
751|2078
753|2079
753|930
753|1397
753|2080
754|2082
754|2083
754|2084
754|135
755|2086
755|2087
755|2088
755|412
760|2091
760|2092
760|2093
760|2094
761|2095
761|2096
761|1181
761|2097
762|643
762|2098
762|2099
762|346
764|2101
764|2102
764|2103
764|2104
765|2082
765|9
765|644
765|100
766|2107
766|2108
766|1630
766|564
767|445
767|13
767|2110
767|2111
768|2113
768|1905
768|2114
768|2115
769|2117
769|2118
769|2119
769|2120
776|2037
776|2123
776|733
776|349
777|2125
777|2126
777|2127
777|2128
778|2129
778|1073
778|2130
778|631
779|2132
779|365
779|2133
779|2134
781|2135
781|608
781|2136
781|2103
782|27
782|749
782|99
782|772
783|148
783|2137
783|839
783|346
784|476
784|1198
784|93
784|2138
785|98
785|2139
785|1734
785|2140
786|1404
786|2141
786|901
786|2142
788|2141
788|2144
788|383
788|1249
795|2146
795|300
795|761
795|1191
796|2148
796|2149
796|2150
796|2151
798|2152
798|2153
798|114
798|2154
799|2155
799|2156
799|54
799|912
800|2125
800|2157
800|2158
800|2159
801|2161
801|2162
801|134
801|2163
802|710
802|104
802|16
802|2164
803|2166
803|345
803|657
803|484
804|526
804|2167
804|2168
804|528
805|609
805|788
805|221
805|277
806|2170
806|1009
806|1418
808|664
808|2172
808|2173
808|1301
808|2174
809|218
809|2054
809|128
809|2176
810|2177
810|625
810|2178
810|2179
813|1496
813|2181
813|2182
813|2139
814|1404
814|2184
814|2185
814|2186
816|2188
816|2189
816|2190
816|2191
818|1689
818|30
818|1690
818|1691
821|2195
821|2196
821|2197
821|2198
822|2200
822|2201
822|2202
822|2203
823|1517
823|2205
823|2206
823|2207
824|2209
824|2210
824|2211
824|2212
825|2214
825|2215
825|2216
825|2217
828|2218
828|836
828|41
828|2219
829|472
829|1362
829|2221
829|2222
830|2224
830|24
830|2225
830|1570
831|2227
831|2228
831|2229
831|2230
832|208
832|2231
832|556
832|105
833|1367
833|585
833|649
833|2233
834|2235
834|2236
834|2237
834|295
835|2239
835|632
835|2240
835|2241
836|1008
836|640
836|2242
836|2243
837|102
837|618
837|1991
837|2244
838|2246
838|2247
838|899
838|774
839|2249
839|1031
839|2250
839|666
843|2252
843|2253
843|2254
843|2255
847|2257
847|2156
847|2258
847|1599
848|2176
848|204
848|2260
848|1225
849|656
849|2261
849|1063
849|2262
851|2264
851|1166
851|2265
851|676
852|763
852|1433
852|600
852|105
856|2267
856|2268
856|2269
856|2270
858|804
858|2272
858|710
858|291
858|24
862|2275
862|2276
862|2277
862|2278
866|465
866|2281
866|718
866|2282
867|324
867|2284
867|1060
867|1991
868|2286
868|194
868|2287
868|2288
869|768
869|2289
869|244
869|1103
870|1557
870|78
870|2290
870|1791
871|2292
871|2293
871|430
871|2294
875|2297
875|2298
875|2299
875|2300
877|2302
877|2303
877|2304
877|564
878|2306
878|2307
878|2308
878|2309
879|604
879|2310
879|210
879|1365
880|804
880|2312
880|195
880|2023
881|2314
881|1654
881|2315
881|2316
882|2318
882|715
882|108
882|125
885|1253
885|2319
885|2320
885|683
886|1404
886|420
886|2321
886|1999
887|2323
887|1031
887|576
887|196
891|2324
891|175
891|2325
891|2326
893|463
893|2328
893|897
893|1275
894|2330
894|2331
894|2332
894|2333
897|2335
897|2336
897|2337
897|2338
898|2340
898|2341
898|934
898|2342
899|2344
899|2345
899|2346
899|2347
900|2349
900|2344
900|2350
900|2351
901|2352
901|2353
901|2354
901|2355
902|1332
902|2357
902|2354
902|2358
903|2360
903|2341
903|2361
903|2362
904|2363
904|2341
904|2364
904|2365
905|2367
905|2368
905|2369
905|2370
906|2372
906|2373
906|2374
906|2375
906|2376
907|2352
907|2378
907|2379
907|2380
908|2340
908|2376
908|2381
908|2382
909|12
909|2384
909|2385
909|1948
910|2386
910|12
910|2387
910|2388
911|2141
911|2340
911|13
911|2354
912|2390
912|2391
912|2392
912|2338
913|2390
913|2394
913|2395
913|2396
914|2397
914|2398
914|2399
914|2354
915|2390
915|2400
915|1722
915|2354
916|2402
916|2403
916|2404
916|2354
917|2406
917|2407
917|2408
917|2409
918|2395
918|2410
918|2411
918|2412
919|2414
919|2415
919|2416
919|2411
920|2368
920|2417
920|2418
920|2419
921|2420
921|2421
921|2422
921|2423
923|2373
923|2425
923|2426
923|2427
924|2429
924|2430
924|2431
924|2432
925|2434
925|2435
925|2436
925|2437
926|2439
926|2440
926|2441
926|2442
927|2443
927|2444
927|2445
927|2446
928|2447
928|2439
928|2448
928|2449
929|2450
929|2451
929|2439
929|2452
930|2453
930|2340
930|2392
930|2338
931|2454
931|2455
931|2403
931|2338
932|2457
932|2340
932|2458
932|2459
933|2340
933|2460
933|2364
933|2381
934|2461
934|2462
934|2463
934|2464
935|2352
935|2350
935|2465
935|2466
936|2468
936|2469
936|2470
936|2471
937|2472
937|2335
937|2473
937|2354
938|2472
938|2474
938|2351
938|2475
939|2397
939|2476
939|2477
939|2478
940|2087
940|2392
940|2479
940|2418
941|2481
941|2479
941|2482
941|2483
942|2484
942|2485
942|2486
942|2487
943|2397
943|2439
943|2488
943|2487
944|2489
944|2490
944|2491
944|2492
945|2352
945|2378
945|2493
945|2380
946|2494
946|2495
946|2496
946|2497
947|2499
947|2379
947|2497
947|2500
948|2502
948|2503
948|2504
948|2464
949|2502
949|2506
949|2507
949|1804
950|2509
950|2499
950|2510
950|2511
951|1719
951|2340
951|2513
951|2445
953|2514
953|2515
953|2341
953|2073
954|2516
954|2392
954|2341
954|2517
955|2518
955|2340
955|2519
955|934
956|2520
956|2340
956|2521
956|2522
957|2524
957|2525
957|2526
957|2527
958|2529
958|2530
958|2531
958|2532
959|2417
959|2441
959|2534
959|2535
960|2537
960|2392
960|2538
960|2440
961|2539
961|2540
961|2541
961|2542
962|2061
962|2392
962|2544
962|2545
963|2547
963|2548
963|2549
963|2550
964|2552
964|2553
964|2554
964|2555
965|2556
965|2557
965|2558
965|2559
966|2484
966|2561
966|2562
966|2563
967|2564
967|2565
967|2515
967|2566
968|2568
968|2569
968|2570
968|2571
969|2390
969|2572
969|2573
969|934
971|2575
971|2506
971|966
971|2464
972|2576
972|2577
972|2073
972|2464
973|2516
973|2578
973|2335
973|2532
974|2372
974|2579
974|2580
974|2581
975|2583
975|2584
975|2585
975|2586
976|2335
976|2588
976|2589
976|2590
977|2592
977|2593
977|2594
977|2595
979|2597
979|378
979|1148
979|1857
981|294
981|1879
981|2598
981|2599
982|1722
982|2601
982|2362
982|2602
983|2604
983|1176
983|2605
983|2606
984|2608
984|2609
984|2610
984|2611
986|824
986|1348
986|834
986|1528
987|149
987|2614
987|1146
987|1275
988|2615
988|2616
988|2617
988|2618
990|1030
990|2620
990|45
990|2621
991|1148
991|2623
991|446
991|380
992|2625
